Time,Target_x,Target_y,Target_z,current_x,current_y,current_z,error_x,error_y,error_z,df_x,df_y,df_z,error_int_x,error_int_y,error_int_z,rddot_x,rddot_y,rddot_z,Thrust_physical,thrust_command,phi_des,theta_des,yaw_des,quat_x_command,quat_y_command,quat_z_command,quat_w_command,quat_x_actual,quat_y_actual,quat_z_actual,quat_w_actual,phi_actual,theta_actual,psi_actual,,,,,,,,,
1711026320.75966,0,0,0,-0.157716234564165,0.116193975998617,0.235701504004734,0.157716234564165,-0.116193975998617,-0.235701504004734,0,0,0,-0.050947224271611,0.037525441455845,-0.083858300213379,0.050947224271611,-0.037525441455845,0.083858300213379,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.0019251249743,0.010688883032789,0.012441609140044,0.999863614717203,-0.205334247886358,1.22753516451203,1.42802395449489
1711026320.76767,0,0,0,-0.15771055120655,0.116195815364409,0.235702769650265,0.15771055120655,-0.116195815364409,-0.235702769650265,0,0,0,-0.047345391029687,0.034887511240321,-0.041854079420306,0.047345391029687,-0.034887511240321,0.041854079420306,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001939985802523,0.010666649724158,0.012419418166165,0.999864099311082,-0.207095882553664,1.22500414839521,1.4254947097938
1711026320.77591,0,0,0,-0.157703280898789,0.116188355733545,0.235705286206552,0.157703280898789,-0.116188355733545,-0.235705286206552,0,0,0,-0.043975038798584,0.032421240728053,-0.020810032351381,0.043975038798584,-0.032421240728053,0.020810032351381,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001969880767945,0.010576847704121,0.012429302494112,0.999864872021172,-0.210637148356374,1.21475859114789,1.42664527195457
1711026320.78294,0,0,0,-0.15769765744473,0.116196565219215,0.235709984882478,0.15769765744473,-0.116196565219215,-0.235709984882478,0,0,0,-0.040837491839032,0.030161534351525,-0.010159107972213,0.040837491839032,-0.030161534351525,0.010159107972213,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001951967720937,0.010500897424628,0.012455132282449,0.999865386267132,-0.208661937662487,1.20603523168095,1.4295675293866
1711026320.79078,0,0,0,-0.157689886666564,0.116203315233617,0.235726488296235,0.157689886666564,-0.116203315233617,-0.235726488296235,0,0,0,-0.03791586004426,0.028121513176637,-0.004381405896849,0.03791586004426,-0.028121513176637,0.004381405896849,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001967359152712,0.010475052918497,0.012419724065716,0.999866067640287,-0.210504983340437,1.20308834171577,1.4255231424616
1711026320.79842,0,0,0,-0.157683107309746,0.116200004232634,0.23573752818468,0.157683107309746,-0.116200004232634,-0.23573752818468,0,0,0,-0.035195790177576,0.02616788603439,-0.001300691604027,0.035195790177576,-0.02616788603439,0.001300691604027,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001977942104072,0.010386419510922,0.012442474118214,0.999866688550326,-0.211816753104165,1.1929518351662,1.42812420112783
1711026320.80639,0,0,0,-0.157682575647906,0.116205062731893,0.235743162082803,0.157682575647906,-0.116205062731893,-0.235743162082803,0,0,0,-0.032698669593348,0.02434328003898,-0.000111387647854,0.032698669593348,-0.02434328003898,0.000111387647854,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001930100730415,0.010360316390436,0.01244080016662,0.999867073688635,-0.206374520511298,1.1898918164186,1.42786966541854
1711026320.81444,0,0,0,-0.157681324578682,0.116198751177885,0.235740783933397,0.157681324578682,-0.116198751177885,-0.235740783933397,0,0,0,-0.030401943860486,0.022633763931627,4.63583063361836E-05,0.030401943860486,-0.022633763931627,-4.63583063361836E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001939767197744,0.010344666502332,0.012432802110123,0.999867316502477,-0.207513921871353,1.18811069064008,1.42696143557906
1711026320.82238,0,0,0,-0.157682882197274,0.116212358956585,0.235751913935332,0.157682882197274,-0.116212358956585,-0.235751913935332,0,0,0,-0.028275285265696,0.021082392333605,0.000302414000191,0.028275285265696,-0.021082392333605,-0.000302414000191,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.00191983270121,0.010340546332738,0.012403856203727,0.999867757103517,-0.205270151424903,1.1876040904401,1.42361975179312
1711026320.83047,0,0,0,-0.157677652606567,0.11620646753704,0.235748527184942,0.157677652606567,-0.11620646753704,-0.235748527184942,0,0,0,-0.026280111208679,0.019640944043553,0.000396238791481,0.026280111208679,-0.019640944043553,-0.000396238791481,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001944896327243,0.010272802974989,0.012443087794318,0.9998679195091,-0.208192013168181,1.17988537984279,1.4281312876559
1711026320.83882,0,0,0,-0.157674539159367,0.116216705497004,0.235765544437786,0.157674539159367,-0.116216705497004,-0.235765544437786,0,0,0,-0.024404697680126,0.018283911892652,0.000607850339785,0.024404697680126,-0.018283911892652,-0.000607850339785,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001925213808222,0.010237639018416,0.012425975394214,0.999868531075273,-0.20600719586738,1.17582424995735,1.42613972597368
1711026320.84646,0,0,0,-0.157664767358303,0.116215521941788,0.235772461375153,0.157664767358303,-0.116215521941788,-0.235772461375153,0,0,0,-0.022638295201996,0.01704151555111,0.001041233784019,0.022638295201996,-0.01704151555111,-0.001041233784019,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001965556658903,0.010172627918855,0.012428726538092,0.999869081922672,-0.210719056554398,1.16843296759164,1.42648894919583
1711026320.855,0,0,0,-0.157660935773498,0.116217937695821,0.235775221225894,0.157660935773498,-0.116217937695821,-0.235775221225894,0,0,0,-0.02099308008019,0.015853148547355,0.000828085771442,0.02099308008019,-0.015853148547355,-0.000828085771442,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001924396673315,0.010144883483921,0.012441424932196,0.999869285948017,-0.206027853355012,1.16519748231558,1.42789009906515
1711026320.86225,0,0,0,-0.157657066412347,0.116216081080784,0.235783054747297,0.157657066412347,-0.116216081080784,-0.235783054747297,0,0,0,-0.019488941801105,0.01474425823556,0.000768360881442,0.019488941801105,-0.01474425823556,-0.000768360881442,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001966701691894,0.01003167304827,0.012450089277071,0.999870238029566,-0.211026707447217,1.15228722067796,1.42890863154743
1711026320.87076,0,0,0,-0.157646068292655,0.116231149416032,0.235800950766782,0.157646068292655,-0.116231149416032,-0.235800950766782,0,0,0,-0.018060490016713,0.013765621149112,0.001183641462878,0.018060490016713,-0.013765621149112,-0.001183641462878,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001989655485021,0.009956052260661,0.012429403342415,0.999871205819522,-0.213788403162275,1.1436503888397,1.42654853530233
1711026320.87832,0,0,0,-0.15763638138133,0.116230237806698,0.235813807863448,0.15763638138133,-0.116230237806698,-0.235813807863448,0,0,0,-0.016705843693579,0.012859804016683,0.001545952496269,0.016705843693579,-0.012859804016683,-0.001545952496269,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002009657099877,0.009873167507081,0.012401282819257,0.999872336864139,-0.216230270043463,1.13417525469628,1.42333112523793
1711026320.88655,0,0,0,-0.157627009185371,0.116232554641641,0.235833241071657,0.157627009185371,-0.116232554641641,-0.235833241071657,0,0,0,-0.015451156192457,0.011965399409545,0.00179707837759,0.015451156192457,-0.011965399409545,-0.00179707837759,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002004517220397,0.009792018246329,0.012410426161927,0.999873031745459,-0.215746574805187,1.12487108732258,1.42435555264523
1711026320.89542,0,0,0,-0.157622274879901,0.116221328771668,0.235841704069252,0.157622274879901,-0.116221328771668,-0.235841704069252,0,0,0,-0.014310780774184,0.011092786797506,0.001730664907468,0.014310780774184,-0.011092786797506,-0.001730664907468,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002051380582492,0.009687714171524,0.012409090866984,0.999873969305978,-0.221266115537912,1.11298566930725,1.4242324417237
1711026320.90294,0,0,0,-0.157607524171424,0.116214819963173,0.235852781818758,0.157607524171424,-0.116214819963173,-0.235852781818758,0,0,0,-0.013220513046703,0.010241164148009,0.001478527820429,0.013220513046703,-0.010241164148009,-0.001478527820429,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002057409142822,0.009597046371863,0.012362897160076,0.999875403509039,-0.22213692387188,1.10259451841016,1.41892545874275
1711026320.91062,0,0,0,-0.157601813840485,0.116226978440452,0.235873865375731,0.157601813840485,-0.116226978440452,-0.235873865375731,0,0,0,-0.012200153776272,0.009550016967703,0.001801114869885,0.012200153776272,-0.009550016967703,-0.001801114869885,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002097516960518,0.009506006212321,0.012368276129117,0.999876123334329,-0.226855693573991,1.09222065320605,1.41956567183468
1711026320.91874,0,0,0,-0.157594344708024,0.11622260224502,0.235876941990785,0.157594344708024,-0.11622260224502,-0.235876941990785,0,0,0,-0.011287641300034,0.008917905807233,0.001682509269378,0.011287641300034,-0.008917905807233,-0.001682509269378,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002122011525559,0.00948099842702,0.012329977189623,0.999876782107883,-0.229739452473411,1.08938112764236,1.41519792538388
1711026320.92678,0,0,0,-0.15758406298166,0.116210298471238,0.235879583519047,0.15758406298166,-0.116210298471238,-0.235879583519047,0,0,0,-0.010420126587379,0.008220722928755,0.001018906956147,0.010420126587379,-0.008220722928755,-0.001018906956147,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002099673121774,0.00946550431318,0.012287328287596,0.999877501079223,-0.22724828020865,1.08756427687341,1.41028256025848
1711026320.93475,0,0,0,-0.157580738047669,0.116200148587772,0.235869233567451,0.157580738047669,-0.116200148587772,-0.235869233567451,0,0,0,-0.009631244828747,0.007546782087217,0.000264275932545,0.009631244828747,-0.007546782087217,-0.000264275932545,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002134404356445,0.009408545723387,0.012266817140692,0.999878216975773,-0.231330219739999,1.08108185675263,1.40795687058696
1711026320.94252,0,0,0,-0.157573256366149,0.116196989324156,0.235872609142568,0.157573256366149,-0.116196989324156,-0.235872609142568,0,0,0,-0.008908430569231,0.006959596809408,-8.25671355130431E-05,0.008908430569231,-0.006959596809408,8.25671355130431E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002151472503001,0.009384453894921,0.012266659898962,0.999878408730825,-0.233319945049186,1.07834527611133,1.407951782645
1711026320.95094,0,0,0,-0.157577512396238,0.116207951420737,0.235887633585534,0.157577512396238,-0.116207951420737,-0.235887633585534,0,0,0,-0.008269092581819,0.006504442172107,0.000520108779939,0.008269092581819,-0.006504442172107,-0.000520108779939,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002131635334829,0.009383927147341,0.012269404109709,0.999878422491897,-0.231044823624609,1.07825753375533,1.40824463027862
1711026320.95879,0,0,0,-0.15758038206985,0.116208281887858,0.235886844302848,0.15758038206985,-0.116208281887858,-0.235886844302848,0,0,0,-0.007720869429928,0.006096181325415,0.0006807079628,0.007720869429928,-0.006096181325415,-0.0006807079628,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.00209818016653,0.009397732966773,0.012264923804837,0.999878418558544,-0.227196992382859,1.07979124783777,1.4076980789968
1711026320.96736,0,0,0,-0.157577862170514,0.116215397674993,0.235888141558934,0.157577862170514,-0.116215397674993,-0.235888141558934,0,0,0,-0.00718282077116,0.005700264937674,0.000353410131849,0.00718282077116,-0.005700264937674,-0.000353410131849,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002101138516505,0.009363137144111,0.012312106322581,0.999878157035974,-0.227533891874897,1.07584187337255,1.41310033915869
1711026320.97471,0,0,0,-0.157589910287487,0.116212744581861,0.235878434948473,0.157589910287487,-0.116212744581861,-0.235878434948473,0,0,0,-0.006727665841936,0.005317535849264,-0.000118830847139,0.006727665841936,-0.005317535849264,0.000118830847139,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002096570154943,0.009373115141052,0.012352780102448,0.999877571470567,-0.226952550251842,1.07698799380459,1.41775871093864
1711026320.98298,0,0,0,-0.157592309947855,0.116223263212885,0.235886942217768,0.157592309947855,-0.116223263212885,-0.235886942217768,0,0,0,-0.006324381698067,0.004977582388145,-0.000130290771828,0.006324381698067,-0.004977582388145,0.000130290771828,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002044611486097,0.009340406807062,0.012407937027866,0.999877302204256,-0.220986408886169,1.07317830241653,1.42401599469732
1711026320.99127,0,0,0,-0.157593370989875,0.116241008548314,0.235896985654184,0.157593370989875,-0.116241008548314,-0.235896985654184,0,0,0,-0.00589643595928,0.004750702811238,0.000503444876225,0.00589643595928,-0.004750702811238,-0.000503444876225,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002005422632617,0.009377553050409,0.012431255970115,0.999876744230936,-0.216418212104396,1.07738390882138,1.42665401894804
1711026320.99884,0,0,0,-0.157600174343735,0.116244078475661,0.235891663390271,0.157600174343735,-0.116244078475661,-0.235891663390271,0,0,0,-0.005519937801268,0.004507380830442,0.000376925199543,0.005519937801268,-0.004507380830442,-0.000376925199543,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001989465428167,0.009345564038973,0.012502840631301,0.999876183052808,-0.214558642710655,1.07371087284793,1.43483319482907
1711026321.00652,0,0,0,-0.157602568926704,0.116259830465385,0.235893541734562,0.157602568926704,-0.116259830465385,-0.235893541734562,0,0,0,-0.005176078511256,0.004278908726236,7.47041126988467E-05,0.005176078511256,-0.004278908726236,-7.47041126988467E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001987357770309,0.009362215950192,0.012516111786358,0.999875865428977,-0.214278983291151,1.07561879623712,1.43635531060553
1711026321.01506,0,0,0,-0.157611074852871,0.116257581544174,0.235881455005519,0.157611074852871,-0.116257581544174,-0.235881455005519,0,0,0,-0.004860706339125,0.004041703520483,-0.000267169066727,0.004860706339125,-0.004041703520483,0.000267169066727,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001925780656725,0.009369422763488,0.012569451745463,0.999875249303011,-0.207155852510263,1.07636697179656,1.44240279311409
1711026321.02304,0,0,0,-0.157610489820462,0.116264653148838,0.235891712649656,0.157610489820462,-0.116264653148838,-0.235891712649656,0,0,0,-0.004552730475273,0.003780873739637,-0.000163070591474,0.004552730475273,-0.003780873739637,0.000163070591474,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001902908240778,0.009381972994333,0.012588931748324,0.999874930338988,-0.204496087347919,1.07777598182704,1.44461295290639
1711026321.03145,0,0,0,-0.157611552640667,0.116270673926455,0.235903000111313,0.157611552640667,-0.116270673926455,-0.235903000111313,0,0,0,-0.004235932127972,0.003572485990266,0.000578047368569,0.004235932127972,-0.003572485990266,-0.000578047368569,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001881737440502,0.009378787743362,0.012611015360113,0.99987472200084,-0.202051196523879,1.077384787157,1.44712007852781
1711026321.03841,0,0,0,-0.157618669770684,0.116273654085402,0.235899060943459,0.157618669770684,-0.116273654085402,-0.235899060943459,0,0,0,-0.003980043006801,0.003362605064693,0.000481086519963,0.003980043006801,-0.003362605064693,-0.000481086519963,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001860280006917,0.009383250980169,0.012631816750935,0.999874457702021,-0.19956377576683,1.07786923866949,1.4494815001746
1711026321.04626,0,0,0,-0.157617344770918,0.116264432759256,0.235894346341509,0.157617344770918,-0.116264432759256,-0.235894346341509,0,0,0,-0.003731306130596,0.003100737212719,-5.26070828499767E-05,0.003731306130596,-0.003100737212719,5.26070828499767E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001891177666745,0.00938270811238,0.012638446823865,0.999874321051096,-0.203097591768234,1.07785328332448,1.45027463509086
1711026321.05424,0,0,0,-0.15761921881382,0.116269733664179,0.235891575568279,0.15761921881382,-0.116269733664179,-0.235891575568279,0,0,0,-0.003472476603912,0.002865974974076,-0.0002636745917,0.003472476603912,-0.002865974974076,0.0002636745917,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001862196953418,0.009383358134633,0.01265572531101,0.999874150795727,-0.199757486890191,1.07788907912837,1.45222342712036
1711026321.065,0,0,0,-0.157617559306003,0.116262396865402,0.235889160350078,0.157617559306003,-0.116262396865402,-0.235889160350078,0,0,0,-0.003232086757594,0.002664131969431,-0.000276183150469,0.003232086757594,-0.002664131969431,0.000276183150469,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001835019417631,0.009402722206763,0.012620740034419,0.999874461339934,-0.196653222492374,1.08006151911543,1.4481886241997
1711026321.07297,0,0,0,-0.157611757398944,0.116266324735915,0.235892330552449,0.157611757398944,-0.116266324735915,-0.235892330552449,0,0,0,-0.002974277931093,0.002471480302711,-9.21190531348217E-05,0.002974277931093,-0.002471480302711,9.21190531348217E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.00187628499602,0.009419298060485,0.0126191415368,0.9998742489161,-0.201359051407301,1.08202050900593,1.44805356124148
1711026321.08206,0,0,0,-0.157608598669809,0.116260007161349,0.235885869989104,0.157608598669809,-0.116260007161349,-0.235885869989104,0,0,0,-0.002727886604011,0.002290288355244,-0.000132421953389,0.002727886604011,-0.002290288355244,0.000132421953389,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001877898482803,0.009407021251175,0.012606600269775,0.999874519666396,-0.201575251616856,1.08061354855855,1.44661566101255
1711026321.09119,0,0,0,-0.157619615608153,0.116260185207377,0.235886418343756,0.157619615608153,-0.116260185207377,-0.235886418343756,0,0,0,-0.002567944114212,0.002106336842688,-0.000228573764887,0.002567944114212,-0.002106336842688,0.000228573764887,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001848419738205,0.009411357888993,0.012601490443379,0.999874598200075,-0.198196902269277,1.08106670643438,1.44599894870942
1711026321.09644,0,0,0,-0.157624784618499,0.116252167489751,0.235880248434324,0.157624784618499,-0.116252167489751,-0.235880248434324,0,0,0,-0.002567944114212,0.002106336842688,-0.000228573764887,0.002567944114212,-0.002106336842688,0.000228573764887,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001882593628289,0.009427572021698,0.012604326642494,0.999874345943977,-0.202085942235229,1.08297477185468,1.44636436267556
1711026321.10276,0,0,0,-0.157614320159529,0.116257694983629,0.235883418981412,0.157614320159529,-0.116257694983629,-0.235883418981412,0,0,0,-0.002567944114212,0.002106336842688,-0.000228573764887,0.002567944114212,-0.002106336842688,0.000228573764887,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001880895826367,0.009439992692341,0.012569840528072,0.999874666084684,-0.201910846166574,1.08438860814758,1.44241305007408
1711026321.11023,0,0,0,-0.15760909885767,0.116257498754139,0.235884275394634,0.15760909885767,-0.116257498754139,-0.235884275394634,0,0,0,-0.002305505089835,0.001988589783148,4.0131064971805E-05,0.002305505089835,-0.001988589783148,-4.0131064971805E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001911310848365,0.009423637524272,0.012546229548019,0.999875059230292,-0.205444877283432,1.0825536397119,1.43973710721447
1711026321.11852,0,0,0,-0.157609499828171,0.116249224659811,0.235881912693873,0.157609499828171,-0.116249224659811,-0.235881912693873,0,0,0,-0.002121371307721,0.001813287949907,-2.30438659323767E-05,0.002121371307721,-0.001813287949907,2.30438659323767E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001906979103035,0.009449149324356,0.012540492208772,0.999874898706287,-0.204918053632953,1.08546956099047,1.43908014633662
1711026321.12734,0,0,0,-0.157601795300092,0.116233221795003,0.235867887059495,0.157601795300092,-0.116233221795003,-0.235867887059495,0,0,0,-0.001943380337402,0.00158662472077,-0.000488364130187,0.001943380337402,-0.00158662472077,0.000488364130187,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001961342105403,0.009416778321882,0.012497683623409,0.99987563493028,-0.21123973494318,1.0818296351778,1.43422691824025
1711026321.13441,0,0,0,-0.157600540983822,0.116228643845768,0.235869362353632,0.157600540983822,-0.116228643845768,-0.235869362353632,0,0,0,-0.0017705260128,0.001389233752576,-0.000588811389956,0.0017705260128,-0.001389233752576,0.000588811389956,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.001978483971554,0.009439296837858,0.01243013988858,0.999876230789957,-0.213244762854561,1.08442024770031,1.42651011842866
1711026321.1422,0,0,0,-0.157584681084734,0.116216367746827,0.235870503865389,0.157584681084734,-0.116216367746827,-0.235870503865389,0,0,0,-0.001568440886087,0.001213642559983,-0.00020525792694,0.001568440886087,-0.001213642559983,0.00020525792694,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002019435579961,0.009459555782977,0.012378077593337,0.999876603326341,-0.217964588459784,1.08678893001188,1.42059304276825
1711026321.15,0,0,0,-0.157588612307927,0.116203878583957,0.235873260810276,0.157588612307927,-0.116203878583957,-0.235873260810276,0,0,0,-0.001405130776549,0.001017043937009,2.30488793363093E-05,0.001405130776549,-0.001017043937009,-2.30488793363093E-05,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002076338582694,0.009441153508021,0.012306124605888,0.999877548870717,-0.224588608472217,1.08474516306574,1.4124055614586
1711026321.15791,0,0,0,-0.157575649639346,0.116185148652222,0.235853711672328,0.157575649639346,-0.116185148652222,-0.235853711672328,0,0,0,-0.001266798087067,0.000806521717132,-0.000520790176998,0.001266798087067,-0.000806521717132,0.000520790176998,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002165889271851,0.009438557363236,0.012243695441242,0.999878149816519,-0.234920520323512,1.08455989071816,1.40534849223092
1711026321.16636,0,0,0,-0.157570207476587,0.116175282159613,0.235846552017245,0.157570207476587,-0.116175282159613,-0.235846552017245,0,0,0,-0.001097923007222,0.000625755962331,-0.001092828561882,0.001097923007222,-0.000625755962331,0.001092828561882,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,-0.002172293216409,0.009457933957474,0.012163786918786,0.999878928128417,-0.235713888308505,1.0867704285874,1.39620286985438
