Time,Target_x,Target_y,Target_z,current_x,current_y,current_z,error_x,error_y,error_z,df_x,df_y,df_z,error_int_x,error_int_y,error_int_z,rddot_x,rddot_y,rddot_z,Thrust_physical,thrust_command,phi_des,theta_des,yaw_des,quat_x_command,quat_y_command,quat_z_command,quat_w_command,quat_x_actual,quat_y_actual,quat_z_actual,quat_w_actual,phi_actual,theta_actual,psi_actual,IMU_phi,IMU_theta,IMU_psi,Wall_reaction
1718984263.0912428,0.0,0.0,0.0,-0.07740791388153219,-0.5329301267533374,0.2630879077779912,0.07740791388153219,0.5329301267533374,-0.2630879077779912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035421669032631438,0.0011878122103173635,-0.02239641552667286,0.9997421881301894,-0.4088496999970618,0.12699073905631555,-2.5662195993864447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1292183,0.0,0.0,0.0,-0.07739976851854719,-0.5329305306549249,0.26308745217987556,0.07739976851854719,0.5329305306549249,-0.26308745217987556,-0.0002446054950451722,1.2129176802072843e-05,1.368162509378083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003554283398538245,0.0011949027421355803,-0.022428520679859905,0.9997414169359359,-0.4102601055025132,0.12775881061586108,-2.569895348340356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1378334,0.0,0.0,0.0,-0.0774016075343457,-0.5329240660976947,0.2630856520029401,0.0774016075343457,0.5329240660976947,-0.2630856520029401,-0.00012030477848921547,-0.0001854268723862145,6.387738968816903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003565516659120235,0.001191841403128399,-0.022416472861934246,0.9997416508025728,-0.41153762445627384,0.1273841911519063,-2.568514427626739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1474276,0.0,0.0,0.0,-0.07740113766352294,-0.5329264496844138,0.26308706405290755,0.07740113766352294,0.5329264496844138,-0.26308706405290755,-9.684386720581914e-05,-5.5938935059422177e-05,1.5245971409232439e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0034990674989795506,0.001195457327006119,-0.022420754694793456,0.9997417852462369,-0.40393481512198776,0.1279673261893484,-2.5690110203450884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1582654,0.0,0.0,0.0,-0.07740381041277768,-0.5329255010880721,0.263091117621375,0.07740381041277768,0.5329255010880721,-0.263091117621375,1.0273968337989723e-05,-6.891327703177908e-05,-0.00012062696103015324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00357812090536518,0.0012174806257951266,-0.022426201630283842,0.9997413566878937,-0.4130487278187976,0.130285170441252,-2.569617609148012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1677082,0.0,0.0,0.0,-0.07739906082465069,-0.5329333825312621,0.2630876572580529,0.07739906082465069,0.5329333825312621,-0.2630876572580529,-0.00013540803581036455,0.00018823636649170693,1.911830488197969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003505635887522528,0.0011827230446683553,-0.022431467185088347,0.9997415370800335,-0.4046559554867574,0.1264872198114596,-2.570243340114622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1778147,0.0,0.0,0.0,-0.07741358945182641,-0.5329140594675057,0.2630808694101503,0.07741358945182641,0.5329140594675057,-0.2630808694101503,0.0003425593416499351,-0.00044996617747593157,0.0002170738602119758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035644612284341736,0.0012145740879528947,-0.022410572520099644,0.9997417594885477,-0.41147432813038726,0.12999370110733582,-2.5678288842819277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718984263.1883223,0.0,0.0,0.0,-0.07740347186614902,-0.5329229727302555,0.26309705650504667,0.07740347186614902,0.5329229727302555,-0.26309705650504667,-5.916870560796774e-05,-5.3709246795721375e-05,-0.0003310604767649339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0036057393916155327,0.001218052454689155,-0.02241992926660225,0.999741397444028,-0.41621344838658386,0.13028235414136174,-2.568895332085045,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.1981812,0.0,0.0,0.0,-0.07740435303048403,-0.5329193875420122,0.2630785368677063,0.07740435303048403,0.5329193875420122,-0.2630785368677063,-1.5581175937156837e-05,-0.00014582663705133434,0.00032090888066919356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035631064511797883,0.0012151072871317665,-0.02240643401700771,0.999741856431619,-0.41131995082534767,0.13005996722710478,-2.5673544508167088,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2080338,0.0,0.0,0.0,-0.0774034824628293,-0.5329281483898679,0.263085798733938,0.0774034824628293,0.5329281483898679,-0.263085798733938,-3.688278312658649e-05,0.00016257484914708435,3.118250654846386e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003574794851802189,0.0012110868895601657,-0.022416676111282913,0.9997415899833493,-0.41265002103174325,0.12956514657317109,-2.568528778458211,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2189095,0.0,0.0,0.0,-0.07739129045116362,-0.5329326967308358,0.2630990200447084,0.07739129045116362,0.5329326967308358,-0.2630990200447084,-0.00039321515648800006,0.0002559904426382804,-0.0003947461501353505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003505681797462565,0.0011964772996999817,-0.0224263253713827,0.9997416359077694,-0.40469590546007916,0.12806493895898224,-2.5696484057848,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2279773,0.0,0.0,0.0,-0.0773997381909365,-0.5329223111284709,0.2630860855897549,0.0773997381909365,0.5329223111284709,-0.2630860855897549,-2.4459141384360224e-05,-0.00013080232525722478,0.00010919408520830066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035174335939724033,0.0012008217031856817,-0.022419910197606842,0.9997417333065978,-0.4060525692173933,0.12853507533856337,-2.5689100284031365,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2379377,0.0,0.0,0.0,-0.07740352092895922,-0.5329285769455674,0.2630850256970675,0.07740352092895922,0.5329285769455674,-0.2630850256970675,9.62221469023676e-05,9.525238608019193e-05,0.00010939033489159802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035337150793921996,0.0011910359261144933,-0.022425519481419322,0.9997415617884198,-0.4078934097580207,0.12736987030870106,-2.569555171295362,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.247821,0.0,0.0,0.0,-0.07739945984867735,-0.5329372778970018,0.263089512099308,0.07739945984867735,0.5329372778970018,-0.263089512099308,-5.461670519616785e-05,0.00032794883776402726,-5.8173846945217626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003567781147832355,0.0012005140116765711,-0.022420810348553435,0.9997415350814945,-0.4118198830504767,0.12837016844322255,-2.5690077856602596,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2581275,0.0,0.0,0.0,-0.07740276141594135,-0.5329312032364093,0.26309446176063955,0.07740276141594135,0.5329312032364093,-0.26309446176063955,6.085812274872496e-05,4.748028909185221e-05,-0.00018942018886523816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035472564979898637,0.0012006027483484087,-0.022413005075903634,0.99974178302592,-0.40946773384218754,0.12843623787645594,-2.5681153477550964,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2684114,0.0,0.0,0.0,-0.07740488043587533,-0.5329218066558783,0.26308480844796456,0.07740488043587533,0.5329218066558783,-0.26308480844796456,0.00010719138106047152,-0.0002481971799655537,0.00015431815787230908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035434652220588205,0.0011990039561088433,-0.022416003773201413,0.9997417311578892,-0.4090296713329789,0.12826157772482935,-2.5684601368929836,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2781482,0.0,0.0,0.0,-0.07739880098965103,-0.5329266546607851,0.2630863432504254,0.07739880098965103,0.5329266546607851,-0.2630863432504254,-0.00010743904887091376,-2.8367484949855156e-05,6.206634344650728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00351932312621277,0.001192611471708321,-0.022431881232589043,0.9997414679540796,-0.40624947850405857,0.12758475350854123,-2.5702853025792383,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2883954,0.0,0.0,0.0,-0.07739305088689613,-0.5329286275882574,0.2630859719374033,0.07739305088689613,0.5329286275882574,-0.2630859719374033,-0.00024975932696093175,3.889444345810541e-05,5.568086132850237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003557465698549182,0.0012112230792780119,-0.02242501046021461,0.9997414647209123,-0.4106661638323594,0.12962181763976355,-2.569485953040292,1.3439061200008198,1.1275204245188049,-2.5991911598414426,0.0,0.0,0.0,0.0
1718984263.2980552,0.0,0.0,0.0,-0.07740421873293334,-0.5329224114118519,0.26308252031821844,0.07740421873293334,0.5329224114118519,-0.26308252031821844,0.00015886350047490162,-0.00015918489730862084,0.00014300241304139068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003483414644518109,0.001171966304662243,-0.022421123203564396,0.999741859457573,-0.4020812727218114,0.12531612616066315,-2.5690644199016504,1.3446018630365817,1.127407589666038,-2.5976790683810926,0.0,0.0,0.0,0.0
1718984263.3080885,0.0,0.0,0.0,-0.07739616340270215,-0.5329292251851202,0.2631031806666609,0.07739616340270215,0.5329292251851202,-0.2631031806666609,-0.00012947338666174766,9.196193978019279e-05,-0.0005192274258164964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035643869833262513,0.0011975816736233748,-0.022425506764286705,0.9997414453697181,-0.4114241047547514,0.1280410082754921,-2.5695476794533483,1.3446018630365817,1.127407589666038,-2.5976790683810926,0.0,0.0,0.0,0.0
1718984263.31809,0.0,0.0,0.0,-0.07739775310874676,-0.5329329846628877,0.26309078583472184,0.07739775310874676,0.5329329846628877,-0.26309078583472184,-4.3909451408612485e-05,0.00017799294029779132,4.6794957669552125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035115001652543296,0.0011691093614782614,-0.02243081845273779,0.9997415470677562,-0.40529271815792783,0.12491276510038457,-2.570173859146573,1.3446018630365817,1.127407589666038,-2.5976790683810926,0.0,0.0,0.0,0.0
1718984263.3280814,0.0,0.0,0.0,-0.07739315451522874,-0.532931101527291,0.26308896075436433,0.07739315451522874,0.532931101527291,-0.26308896075436433,-0.00016883694921980652,6.806240455732468e-05,5.8083337282746484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0035630865785885265,0.0011914077643474733,-0.02242740868256309,0.9997414147175048,-0.41125950522967997,0.1273362517708507,-2.569768361978761,1.3446018630365817,1.127407589666038,-2.5976790683810926,0.0,0.0,0.0,0.0
