Time,Target_x,Target_y,Target_z,current_x,current_y,current_z,error_x,error_y,error_z,df_x,df_y,df_z,error_int_x,error_int_y,error_int_z,rddot_x,rddot_y,rddot_z,Thrust_physical,thrust_command,phi_des,theta_des,yaw_des,quat_x_command,quat_y_command,quat_z_command,quat_w_command,quat_x_actual,quat_y_actual,quat_z_actual,quat_w_actual,phi_actual,theta_actual,psi_actual
1711023483.1885748,0.0,0.0,0.0,0.013488259594476058,0.31453419251814785,0.2387657429924287,-0.013488259594476058,-0.31453419251814785,-0.2387657429924287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00040496625371779546,-0.00018699150990461206,-0.00032342441506801484,0.9999998482165666,0.04641264262350991,-0.02141264417502491,-0.03705303958937618,-0.8595566747727433,0.0
1711023483.322741,0.0,0.0,0.0,0.013489743445525271,0.31452747715970353,0.23875872136512633,-0.013489743445525271,-0.31452747715970353,-0.23875872136512633,-4.456009156798138e-05,0.00020166241574535288,0.00021085967874992961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003977643085515016,-0.00017807607016845882,-0.0003197764185672683,0.9999998539077444,0.045586955754949095,-0.020391442862160908,-0.03663557029822487,-0.8595313969144548,0.0007907237953122361
1711023483.3306358,0.0,0.0,0.0,0.01348955421641066,0.31452802243176387,0.23876292707196833,-0.01348955421641066,-0.31452802243176387,-0.23876292707196833,-2.942955463207074e-05,0.00014252982856133973,3.98540491390937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00041752610691599704,-0.00017798433120112713,-0.0003043452417731087,0.9999998506837398,0.04785117321822685,-0.02038094509857075,-0.03486688918667536,-0.859546537459086,0.00014945268427160138
1711023483.3381028,0.0,0.0,0.0,0.013492758433065636,0.3145272461105266,0.23876559616415122,-0.013492758433065636,-0.3145272461105266,-0.23876559616415122,-0.00011893303238426576,0.00013330090717830764,-4.939819504868256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004118494575383104,-0.00018095865482126782,-0.00031760641362690097,0.9999998483800663,0.04720105559954906,-0.02072134944757158,-0.0363864831209494,-0.8595561461909444,-0.0001852432314325596
1711023483.3461273,0.0,0.0,0.0,0.013490563019662883,0.3145254319887836,0.23876839803898317,-0.013490563019662883,-0.3145254319887836,-0.23876839803898317,-2.6081977094993304e-05,0.00015760387450401554,-0.0001223563714804538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003775993066421302,-0.00019606571398252766,-0.0003123419908926055,0.9999998607097303,0.043276708859371515,-0.022453964745063656,-0.03578327953051812,-0.8595662329403394,-0.00045883639305170176
1711023483.3541062,0.0,0.0,0.0,0.013483114367375936,0.31453217422862007,0.23876434171061872,-0.013483114367375936,-0.31453217422862007,-0.23876434171061872,0.0002036662027520018,-8.151393797114382e-05,2.790722093073767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004071797437270365,-0.0001743492178285233,-0.0003101838560649385,0.9999998537964803,0.046665557122460344,-0.019964479810045604,-0.035536325496294714,-0.8595516301582274,0.00010465207849026626
1711023483.362478,0.0,0.0,0.0,0.013489704015305942,0.3145307103500375,0.23876369122768906,-0.013489704015305942,-0.3145307103500375,-0.23876369122768906,-4.042686481540311e-05,-1.9060556701242854e-05,4.1109932873555804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00040953529843209673,-0.00018071837278602738,-0.0003066301530569351,0.9999998527998183,0.04693563660754211,-0.020694414492547747,-0.035128755113971705,-0.8595492884196806,0.00015416224827583425
1711023483.3704627,0.0,0.0,0.0,0.013486231499361997,0.3145217622522036,0.23877049404814113,-0.013486231499361997,-0.3145217622522036,-0.23877049404814113,7.312786611469505e-05,0.00025402407675739096,-0.00017261065599946494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00038330201351464966,-0.0001739761268307504,-0.00032121572309952684,0.9999998598161566,0.04392957727270255,-0.019922090254678962,-0.03680097709693881,-0.8595737785733081,-0.0006472899599979935
1711023483.378529,0.0,0.0,0.0,0.013491610085626847,0.3145287035560188,0.23877135034868432,-0.013491610085626847,-0.3145287035560188,-0.23877135034868432,-0.00010486028730314584,-1.1631968433545742e-05,-0.00015945193087568466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00040450744894675366,-0.00018764664890332276,-0.0002969755108842011,0.9999998564839921,0.046359523400435816,-0.021488960748727706,-0.034022197025870525,-0.8595768612552636,-0.0005979447407838174
1711023483.386447,0.0,0.0,0.0,0.013488926104419877,0.3145268809004516,0.23877412754160507,-0.013488926104419877,-0.3145268809004516,-0.23877412754160507,3.7776773949579716e-07,4.583548535550201e-05,-0.00020538622252556715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004334678287549314,-0.00016708428382648487,-0.00031815152164335945,0.9999998414840339,0.04967784410701223,-0.01913064993952719,-0.03644918988210936,-0.8595868591497783,-0.0007701983344708768
